id,name,review,created_at,updated_at,images
211,Laura,"Aupa Oskar!

Pues finalmente he tenido la enorme suerte de recibir tu libro estando en Bilbao... Y gaupasa y media nada mas me ha llevado leerlo de cabo a rabo!

Como se que recibes con agrado todo comentario, me atrevere a contarte un par de las muchisimas razones por las que tus palabras me han conmovido, me han activado los mecanismos de pensar y me han aflojado alguna que otra lagrima... Es que a mi me gusta bastante llorar, aunque no sea una aficion realmente apreciada.

Tus historias reflejan sentimientos que tambien conozco, a veces mejor de lo que me gustaria. Entiendo bastante de soledad, esa que me ha acompanado durante muy buena parte de mis 6 anyos lejos de casa. Y la muy punetera parece negarse a abandonarme. Cierto es que Inglaterra son las afueras de Bilbao, pero esos 90 minutos de vuelo se me antojan infinitos cuando la falta de gente en quien confiar sacude con todas sus fuerzas.

En mi caso mi refugio no es el Karate, sino el ballet. Esas horas en los que nada importa, ni los desenganos ni las decepciones, ni las ampollas ni los juanetes, ni las expectativas reajustadas a bofetadas de realidad... El privilegio de bailar en estudios donde se ha forjado la historia del ballet, donde leyendas como Fonteyn y Nureyev repetian los mismos pasos que yo pero con infinita maestria... Ya ves que no soy muy buena eligiendo palabras para describirlo, asi que te doy las gracias por tu saber hacerlo tan maravillosamente.

Y ya por ultimo, que no quiero aburrirte demasiado, la historia del senor de los zapatos es mi gran favorita, con toda la humanidad que rezuma.

Tambien me alegro por ese final feliz, y me alegro aun mas porque solo es el principio feliz de muchas mas de tus historias. Por mi parte, espero tambien encontrar a mi principe y que sea tan sonriente como tu Chiaki.

Un millon de gracias Oskar, por dejarnos conocer a gente tan fantastica.

Laura

PD. No se is por la incesante lluvia o precisamente por ella, Bilbao esta mas precioso que nunca. Espero que pronto le des todos los paseos que le debes!",2014-03-29 08:04:10,2014-03-29 08:04:10,""
201,José Carlos Simón,"Hola Oskar,

 He terminado el libro hace un par de días y  sigo conmovido por muchas de las cosas que cuentas y por como has conseguido remontar desde donde estabas, recomponerte, y recomponer tu vida. Si existe una definición de valentía y coraje, esa está escrita entre las páginas de tu libro.  Me he emocionado, he llorado y me he reido siguiendo tu andadura vital.  Se de vosotros desde hace muy poco, de hecho  como ya te he comentado en otra ocasión, fue a través del blog de Hector (Kirai) donde publicó una entrada pidiendo apoyos para tu libro.  Fue sin duda un descubrimiento afortunado.  También quisiera comentarte algo que me ha desconcertado en ciertos momentos, y han sido algunos saltos temporales que das, imagino que están más que pensados y repensados, pero que me a mi personalmente, en algún momento me han despistado.  De todas formas es una  apreciación personal.  Por último no quiero terminar sin darte las gracias, gracias por habernos dejado compartir algo tan personal y que creo que todos en algún momento de nuestras vidas hemos podido vernos reflejados en algún pasaje en alguna historia. gracias por tu empatía y tu sinceridad. Gracias.

Permíterme que os envíe un virtual abrazo para Kota, Chiaki y para tí.",2014-03-24 03:04:40,2014-03-24 03:06:02,""
191,Josu,"'Afinando un sueño', de paseo por Zalla",2014-03-23 00:54:11,2014-03-23 00:54:11,https://s3-ap-northeast-1.amazonaws.com/ikulibro/1011282_524637870986590_884015864_n.jpg|https://s3-ap-northeast-1.amazonaws.com/ikulibro/10151221_524637834319927_1322052116_n.jpg|https://s3-ap-northeast-1.amazonaws.com/ikulibro/1902717_524637754319935_1060644084_n.jpg|https://s3-ap-northeast-1.amazonaws.com/ikulibro/1911753_524637900986587_1547706183_n.jpg|https://s3-ap-northeast-1.amazonaws.com/ikulibro/1920099_524637794319931_1438575118_n.jpg|https://s3-ap-northeast-1.amazonaws.com/ikulibro/1965034_524637937653250_1700512960_n.jpg|https://s3-ap-northeast-1.amazonaws.com/ikulibro/1979518_524638014319909_1430484564_n.jpg
181,Ana Cruz,"Buenos días Oskar y família,

Qué te voy a comentar sobre el ikulibro que no lo hayan hecho otras personas ya?

No voy a ser original, porque lo que he de decirte es que me ha encantado el libro.

El diseño me fascina, con ese aspecto de papel japonés, su tacto suave, páginas ligeras, caligrafía como escrito a mano, fotos intercaladas con los relatos....
Bueno, una grata sorpresa para una persona como yo que se fija mucho en los detalles.

 Pero lo bueno no es sólo eso, lo principal es su contenido: ¡Qué podría encontrar en ese libro tan esperado desde que lo anunciaste sino es al poeta que llevo leyendo desde hace años en su blog!
Oskar Tosca, Ikusuki, Toscano ... me dá igual el nombre, sobrenombre, apodo, que lleves. Yo sólo intuyo a un ser sensible, tierno, noble, luchador, sincero, amigo, hermano, hijo, esposo, padre....

He disfrutado con todos y cada uno de los capitulos del libro, no te voy a poner ninguno en especial porque para mí todos son especiales, son tus vivencias y si las has reflejado en el libro es que para tí son las mejores.
Lo he leído y aún releo algunos capítulos que más me emocionan...
Ahora, y mientras continúo entrando de vez en cuando a tu blog, espero que dentro de un tiempo, cuando tengas más vivencias, te decidas a hacer una segunda parte.
Yo estaré ahí para  volver a comprarte el ""ikulibro-2""

Un abrazo para los dos y un achuchoncito para Kota. ;)

Ana Cruz",2014-03-20 22:29:56,2014-03-20 22:29:56,https://s3-ap-northeast-1.amazonaws.com/ikulibro/2014-03-03%252011.42.03.jpg
171,Brenda Peña,"Hola Oskar, me llegó el Ikulibro el jueves :) gracias.
Te mando una foto con una Ikufan, mi coneja, que ha intentado comerse el libro 4 veces, jajaj.
Saludos.",2014-03-20 02:32:34,2014-03-20 02:32:34,https://s3-ap-northeast-1.amazonaws.com/ikulibro/20140315_121306.jpg
161,Nacho Lara,"Buenos días Oskar,

El sábado por la mañana Ayako recibió el libro en Londres, muchas gracias por todo.
A Ayako le ha hecho mucha ilusión, aunque tiene un poco de miedo porque le va a costar leerlo, pero está decidida a entender al menos el significado y lo que transmites. Le dije que te escribiera para darte las gracias y/o hablarte del libro, pero no sé si lo hará ahora, cuando vaya por la mitad, o cuando lo termine.
En cuanto a mí, estoy intentando leerlo despacio, porque quiero saborearlo. Me sucede algo parecido a lo que pasa cuando leo mangas de Taniguchi (ese gran desconocido creador de obras de arte), prefiero leer uno o dos capítulos, cerrar el libro, y mirar por la ventana.
Me ha encantado la maquetación del libro. La verdad es que no sabía que el interior también estaba a todo color, y queda muy bien.
También quería felicitarte por tus fotos en general (te sigo en Flickr), y las de la familia en particular (esa con los tres uno encima de otro, nos encantó).

La verdad es que estaba un poco impaciente con lo que tardaba el libro. Sé que los envíos desde España llevan lo suyo, pero también sé que a veces se pierden. Pero el destino quiso que Ayako recibiera el libro de regalo la misma mañana en que le pedí que se casara conmigo (y dijo que sí). Hubo unas cuantas curiosas coincidencias este sábado pasado que hicieron el día incluso mejor de los esperado.

Por cierto, me gustaría encargarte otro libro para mis padres, que viven en Madrid. ¿Todavía te quedan? ¿Te lo pido por aquí o por la web con otro correo?


Muchas gracias por todo y que tengas muy buena semana,
Nacho",2014-03-19 21:27:16,2014-03-19 21:27:16,""
151,Jorge Fernández,"Llego una tarde a casa y me encuentro encima del escritorio un paquete. ¡Al fin había llegado tu libro! Qué ganas tenía. Cuando recibí el pdf ya intuí que el diseño me gustaría, lo que contabas dentro ya lo sabía pero me hizo ilusión poner algo de mi parte para ayudar a alguien que, aunque no conozco personalmente, me parece cercano y amigable.
Hay algo curioso. Hacía años que no leía un libro por placer. Has conseguido semejante logro. Ahora creo que retomaré la costumbre. Me gusta la motivación que imprimes en aquello que te gusta, cuando ibas a entrenar para la maratón, tus clases de karate, tus esfuerzos en tus trabajos... 
De tus historias me quedo, sin lugar a dudas, con la chica de Enoshima. Aun recuerdo cuando lo empezaste a publicar en el blog, las ansias que tenía de saber como acaba aquello. Recomendé esa serie de entradas a mas de dos y tres amigos. Te deseo muchos éxitos y una feliz vida con tu pequeñajo y tu mujer.

Joru
",2014-03-19 21:18:28,2014-03-19 21:18:28,""
141,Francisco Gordón,"Buenos días desde Madrid (no es que pongamos que hablo de...es que vivo allí desde el primer día hasta hoy).

Ya han pasado unos diez días desde que terminé de leer tu libro, tu pedazo de trocitos de tu vida. Y aún hoy llenan mi memoria la mujer del paraguas, el vendedor de zapatos, el amargao del kárate, la chica de la playa, tu hermano Javi, tu familia y amigos en Tokyo, ese maratonazo (dios, me cansé solo con leerlo; lloré solo con la emoción de la gente), Michiko (el espíritu que llevaba esperándote al otro lado del mundo sin tu saberlo para anclarte al terruño que ya es el de tu vida), la colonia de amigos españoles que atesoras en Japón, esos animales de hoja, las entrevistas de trabajo, las citas a ciegas y sin ciegas, los paseos por la ciudad, los combates de kárate y el combate diario de tu compañero un segundo más quieto, la morriña amordazada en el corazón o desatada mojando el tatami (joder es que me emociono al recordarlo todo), la música mientras vas al trabajo en bici, Chiaki o lo que te faltaba sin tu saberlo, Kota o lo que es sentirse estar ya viviendo en el futuro...Y todo lo demás que ha quedado en mi y que sigue a cada día que sigo leyéndote en la red (ya no me te pierdo).

Muchas gracias Oskar, de verdad. ",2014-03-19 21:15:42,2014-03-19 21:15:42,""
131,Viajar Code: Verónica,"Al volver del viaje a Japón me tope con el Ikublog, donde Oskar plasma desde hace años su vida cotidiana en Japón. Empecé a disfrutar de sus relatos pero por cuestión de tiempo no pude leerme todo el blog. Así que cuando nos presentó el proyecto de su libro en Verkami no dudé en participar. 
Podría disfrutar de una selección de momentos de su vida en Japón y de paso mitigar mis ansias de volver, a un país que me tiene enamorada, distrayéndome con sus anécdotas.

¿Mitigar? Ja! hace apenas un par de días que llegó a mis manos y tengo que frenar mis ganas de comprar un billete para ir a Tokyo, a dejar un paraguas en cierto guardarail, buscar la casita de madera y enfundarme el Karategi con la esperanza de que en cierto Dojo Shotokan reencuentre la ilusión por el Karate, que hace años me hicieron perder en Barcelona...
Y todo eso lo consigue un libro que transmite sentimientos en cada frase.
Desde el Prólogo/presentación consigue sacarte una suave sonrisa de complicidad y te dan ganas de responder a la pregunta de: ¿ Y Tú como decías que te llamabas?
Oskar, me llamo Vero. Soy una Friki-viajera y apasionada por Japón. Encantada de poder leerte",2014-03-19 05:22:10,2014-03-19 05:22:10,""
121,Marisol Maestro,"¡Qué raros son los japoneses!, ¡cuántas veces habré oído esto!. Según me pille el día, la hora y el humor, lo rebato diciendo que sí, que son tan raros como los españoles, los americanos, los ingleses o los alemanes, que en su día a día, son como tu y como yo, que comerán con palillos y saludarán con reverencias pero sólo son costumbres, que, en el fondo, todos amamos, reímos, lloramos y sentimos igual... (otras veces veo el cariz ""porsaquil"" del sujeto y ni me molesto: ""Si, si, lo que tu digas que llevo prisa"")
Ahora tengo un argumento más: les paso el enlace para comprar tu libro y les recomiendo que lean especialmente, el capítulo: ""Las noches secretas"".
 
Nos has regalado momentos muy íntimos de tu vida y te doy las gracias por ello y por capítulos tan especiales como ""Los insectos de hoja"", ""El señor de la tienda de zapatos"" y los dos que dedicas a ese mendigo que dormía en una acera en tu barrio: ""Una especie de mueca"" y ""Regreso"".
 
Me quedo además, con una frase que me ha recordado a mi padre: ""Es fácil ser cortés si sale de dentro"", mil veces me ha repetido, algo parecido: ""Ser amable no cuesta nada y abre muchas puertas"".
 
Sólo he echado de menos, algo que me enganchó a tu blog, me refiero a alguna entrada en la que usas ese lenguaje ""Toscano"", que tanto me gusta. Volver a leer algo de los pataliebres y porsaquiles con los que te has cruzado, simplemente porque, hasta eso, has sabido encajarlo y lo que es mejor, contarlo con humor que, espero que nunca nos falte.
 
Me alegro que en tu día a día, ya no haya tanta soledad y sólo espero que nos sigas contando tantas y tantas experiencias, porque de todo se aprende.
 
¡Hasta pronto!, Agur bero bat! o como dicen por ahí: ja ne! (lo he puesto bien ¿no? que mi japonés es de cuatro frases de andar por casa).",2014-03-18 23:53:04,2014-03-18 23:53:04,""
111,Núria Galán,"Hola Oskar (y familia) !! 

Te escribo porque pedías reseñas del Ikulibro, así que , aún sin terminarlo pero con bastante leído (un logro porque siempre ando de pompis) me dispongo a exponerte lo que me parece. 

Decir que el formato y diseño me pareció tan exquisito como original, desde los comentarios después de cada relato como el tipo de letra, el intercalar las fotos, algunas sobradamente conocidas y que me encantan. Queda, en su conjunto, muy muy personal, como lo es el blog. 

También debo decirte que mis padres ya recibieron el libro en Ferreira y, ayer mismo, mi madre me contaba también cosillas, que te cuento yo porque, ya sabrás, ellos pertenecen a una generación no muy 2.0. Ella solo os conoce por mi, por lo que yo le he explicado, pero al saber que habías escrito un libro y, junto con Hideo, es de las que opina que yo, algún día, debería hacer lo mismo, se apuntó al carro del Ikulibro. Le emocionó especialmente el relato del terremoto de Tohoku, supongo porque fue algo que vivimos todos, nosotros y los nuestros a través de nosotros. La única pega que me ha puesto, y fíjate tú que yo te lo alababa hace unas líneas, es el tipo de letra, que a sus 70 años y vista cansada, se le hace un poco difícil de leer. 

En fin, que habéis hecho un trabajo excelente. 

Muchos besos !!! 

Núria ",2014-03-18 09:37:07,2014-03-18 09:37:07,""
101,Igor Villasol,"Hola Oskar,

Acabo de leer tu post ""Reseñas del Ikulibro"" y voy a hacer un parentesis en el trabajo para poder expresarte mis sentimientos, porque me ha parecido una idea fantástica.

El libro lo termine hace un mes y lo devore en tres días, mientras difrutaba de mi luna de miel con mi mujer e hija de 6 meses en Tenerife, por lo que perdoname por no escribirte antes pero no disponía de ordenador y cuando regrese a Bilbao el día a día y otros motivos hicieron que no te escribiese (pero no que dejase de leer tu blog) y ahora no quiero dejar pasar la oportunidad de hacerlo.

Al lio, quiero darte las gracias por dejarnos ilusionarnos, entristecernos, sorprendernos contigo.
Has conseguido que aunque no te conozco, sienta que tengo un amigo en Japón al que le deseo lo mejor, del que necesito saber que esta bien él y su familia (tanto la de Japón como la de Zalla).

Del libro no puedo escoger un capítulo, porque cada capítulo era un paso más que daba para conocerte mejor y cuando cerre el libro supe que aún me quedan muchos capítulos por leer y espero impaciente por hacerlo.


Un fuerte abrazo para la familia Diaz",2014-03-17 21:33:46,2014-03-17 21:33:46,""
91,フラド海子,"こんにちわOskar ^^

Ya acabé de leer el libro. Ya sabías que me estaba gustando, pero no ha sido hasta ahora cuando me he dado cuenta que ha sido interesante leerlo. No porque trate de Japón, sino porque hubo varias historias que era como si estuvieras describiendo mis sentimientos en varios momentos, como la historia de cuando te sientes muy triste y no sabes por qué, sólo que hay varios días así y ya está.

Estaba contenta por poder leer un libro sobre las vivencias de un español en Japón que no abundan por no decir que no hay (igual sí y no sé que existen ^^), pero ha resultado más un libro de superación que de interés por Japón. Entre otras cosas, me ha hecho pensar en cómo ver las cosas que están a mi alrededor y ser capaz de analizarlas de otra manera.

Me has inspirado para darle un aire nuevo a mi blog y así poder contar lo que realmente merece la pena.

Por todo eso, GRACIAS!!!!!

Y que sigas con esa racha de buena suerte, que ya pasaste lo tuyo al principio ^^",2014-03-17 21:32:30,2014-03-17 21:32:30,""
61,Maria Otero,"En resumen, el libro me ha encantado, no esperaba ni mas ni menos de él, por que hace 4 años que sigo el blog y la mayoría de las historias las había leido. Sin duda las que más me gustaron, fueron las relacionadas contigo y Chiaki, como os conocisteis, los encuentros, momentos personales que me dejaban pegada al libro, cual novela de Corín Tellado,jajaja...si es que soy una romántica, que le vamos a hacer!!.Creo que has escogido perfectamente los capitulos que una persona que no te conoce, debe leer para conocer tu historia y como eres tú. 

Comentarte solamente que leer el blog,pero sobre todo leer el libro ha sido muy importante para decidir el irme a vivir a Japón con mis hijos. Mi marido , (que es peruano de ascendencia japonesa) y yo nos casamos hace 10 años y vivimos en España hasta que hace 2, la crisis nos obligó a separarnos, él allí y yo aquí, con mis hijos. Duro,duro de verdad, ...pero en ese momento no me vi con fuerzas para mudarme a Japón, por muchos motivos.Aunque ya conocía  Japón muy bien, de viajar año tras año, el irse a vivir es un gran paso, y mas teniendo niños pequeños.Tu libro y tu blog , me han ayudado a ver Japón de forma diferente, desde los ojos de una persona con la que tengo muchas cosas en común, entre ellas, haber nacido el mismo día del mismo año!, ser del Norte, de un sitio pequeño, en fín. En Julio nos reencontraremos los 4 y espero que para no separarnos más.

El libro ya se lo he dejado a mi madre y a mi cuñada y les ha gustado mucho.También les ha ayudado a ver Japón con otros ojos, si cabe no tan rasgados, jejeje....

Bueno.Esto es todo. Gracias. Sigue escribiendo que yo te seguiré leyendo y leyendo, muy pronto desde más cerca.

Un besiño.

María.",2014-03-17 21:17:56,2014-03-17 21:17:56,""
51,Irene Mateo,"toc toc
siento interrumpir!
verá, después de llevar cinco horas estudiando como una loca, uno de mis gremlins okupa roba-bolis me ha dado una idea peregrina (ya era hora de que contribuyese en algo, despues de ir escondiendome varios bolis, no se cuantas gomas y un coletero) para animarle (de forma absurda) despues del palo con el cartero.
Le situo.
Me aburrí y me fuí a lisboa cinco dias, yo, mi mochila y su libro.
Siempre llevo un libro en mis viajes en solitario, pero desde que en Paris me largaron un discurso del que no entendí gran cosa pero cuyo mensaje estaba claro después de llevar dos horas ocupando una mesa, sin haber tocado el plato, absorta en Patrick Rothfuss (pero que quede constancia de que no fue culpa mia, es que el señor Rothfuss hace muy bien su trabajo!) decidí que a partir de entonces llevaria libros mas ligeritos, y si era de relatos cortos, mejor que mejor.
Asi que la vispera del viaje, se me fueron los ojos hacia su libro, le hice un chubasquero por las posibles lluvias (que al final alli casi fueron diluvios refresca cuestas que estuvieron genial) y lo llevé conmigo.
Por los motivos climaticos antes referidos, solo lo saqué en las comidas y una charla via whassap con una amiga durante diferentes días dió como resultado estas tres fotos (soy una negada con la camara, aunque sea tan simple como la de mi movil, asi que la calidad y todo lo que hace estetica una foto brilla por su ausencia, pero...pensé que igual le hacia ilusión, además de hacerle sangrar los ojos, ¡pero eso es un efecto secundario mas o menos sobrellevable!)
Resumiendo, su libro ha viajado a Lisboa y hecho turismo gastronomico ^^
Espero que al menos le haga gracia ^^'
Un saludo!!!",2014-03-14 05:32:44,2014-03-14 05:32:44,https://s3-ap-northeast-1.amazonaws.com/ikulibro/DSCI4182.JPG|https://s3-ap-northeast-1.amazonaws.com/ikulibro/DSCI4399.JPG|https://s3-ap-northeast-1.amazonaws.com/ikulibro/DSCI4444.JPG
41,Eduardo,"Buenas tardes, más bien mañanas para ti Óscar:

 Llegó el libro, aunque ya tenía el PDF, pero tras unas pocas páginas, preferí esperar y leerlo en papel.
 Lo primero enhorabuena por la magnífica presentación, ilustraciones y calidad general.
 Lo segundo y a costa de robarte un poco de tu tiempo, que con tu Chiaki y el bombón de Kota, seguro tienes mejores cosas en que ocupar la jornada.

No puedo dejar de comentar las dos páginas de la dedicatoria de Arantzazu. Impresionante lo que transmite, la gente buena merece buenos amigos, pero encontrar esos tesoros es cuestión de azar y no siempre se presenta. Dice tanto de la calidad humana de ese intercambio de vivencias que realmente emociona.
 Sólo por esas dos páginas ( y por supuesto, por lo que me queda por descubrir ), ya era imprescindible que publicases tus sueños.
 Imagino que no debo ser el lector típico de tu blog, ni de tu libro. Tengo un hijo trabajando en ingeniería dos años en Alemania y me gustaría que encontrase un Norte como el tuyo si va a quedarse lejos de su ambiente.
 Lo dicho enhorabuena por tu obra y por ser como eres.

 Un abrazo a toda tu familia:

        Eduardo.",2014-03-14 00:39:36,2014-03-14 00:39:36,""
31,Vanessa,"Hola Oskar:

Acabo de terminar de leer el Ikulibro (es domingo a la 1 de la madrugada!!! ) y  he tenido la necesidad de escribirte unas lineas.

Creo que ya te lo dije cuando te escribí para mandarte mis datos pero ahora que he leído el libro y siento que te conozco un poco y me siento con la obligación de decirtelo: gracias!!  por compartir todo lo que has compartido.

Yo que no lloro ni con las películas mas sensibleras, que me reía de mi madre cuando se echaba a llorar viendo algun drama en la tele, yo que soy de Bilbao!!! y me he descubierto a mí misma llorando contigo, de tristeza en algunas partes y de emoción y alegría en otras.

Debo decirte que en algunas partes me ha desconcertado que no estuviese ordenado cronológicamente, pero la impresión general es que me ha encantado, ni mas ni menos. Aunque en ocasiones me he sentido como si te huviese robado tu diario personal y lo leyese a escondidas!! jejeje

Con el libro en las manos y después de haberlo leído en menos de una semana debo decirte que me alegro muchísimo de haberte encontrado por casualidad por internet y de haberte apoyado en este proyecto. Resumiendo: Enhorabuena!!!

Y, como no, GRACIAS

Un saludo desde Bilbao

Vanessa",2014-03-14 00:18:59,2014-03-14 00:18:59,""
21,Verónica Paz,"Hola Oskar.

Perdona por molestarte con mis reflexiones. Se que estarás muy ocupado y si todos te escribimos mails menudo follón!!
Pero desde que anoche, a eso de las 2 am acabé el libro, con mucha pena por que se acabara, siento la necesidad de transmitirte como me sentí.

Si me preguntan por mi capitulo favorito, lo tengo caro. Muchas me han emocionado, pero uno en concreto hizo que al acabarlo un par de lágrimas, junto con una sonrisa, se dibujaran en mi rostro. Ese gran capitulo se titula: Javi

Me encantaría que este libro lo leyeran compañeros de trabajo, amigos y familiares que muchas veces me vienen con temas sobre japoneses, que han visto por la tele, que me hacen poner los ojos en blanco y pensar: a ver que le digo yo ahora  a este para que no se quede con esa imagen...(ya sabes. Que si en japón no se relacionan, que si los chicos pagan por recibir abrazos en ciertos locales, que si las chicas se visten de criadas o muñequitas para acompañar a otros chicos....)

Y también para que se den cuenta de como me sentí con lo del terremoto.
mi viaje tendría que haber sido 10 días después. Nos despertó un mensaje de mi suegra a las 7am: Terremoto en japón de 9! saltamos de la cama y llegamos justo para ver el tsunami...ahí empecé a llorar y no se cuando dejé de hacerlo.
lloraba por toda la gente que murió, lloraba porque todos a mi alrededor me presionaban para que anulara el viaje, porque incluso un chico japonés me dijo que no podría realizar mi viaje a causa de los cortes de luz y de tren...al final lo consiguieron, cancelé entre llantos.
Y mas lloré cuando desde los hoteles me contestaron que no me preocupara, que esperaban verme pronto y que ellos saldrían adelante. Abrazada a Jordi hice prometerle que volveríamos la primavera siguiente.
Mientras, me dediqué a recaudar dinero vendiendo chapas que hice, y lo mandé a la cruz roja japonesa...todos me decían: que bien que hayas decidido ayudarles!!
Y no entendían que lo hacia porque me sentía fatal, porque dentro de mi corazón sentía que les había fallado...
la familia se quedó contenta y tranquila, yo no. Pero al año fui! vamos que si fui! me daba igual que me rallaran con que todo estaba radioactivo (trabajo con radioactividad no me vengáis con cuentos!!)

Como todo turista, y además soy friki, tengo fotos de los neones, las maidos, y mil cosas mas que nos llaman la atención, quizás hasta demasiado.
Pero al leer tu libro, me has hecho mirar dentro de mi corazón y analizar que es lo que realmente me marcó en mi viaje y que recuerdos comentamos jordi y yo:

Recuerdo el monje del Fushimi inari, arriba del todo, que al acabar la ceremonia íntima, recompensó a esos dos extranjeros, que contemplaron el ritual en silencio aparcando la cámara de paparazzi para no molestar, compartiendo con ellos el sake.
A la niña en el sukiya de kyoto que se quedó pasmada al vernos y que se hecho a reir tras una mueca que jordi le hizo, y el gesto de agradecimiento de su madre.
La mujer vestida con kimono y portando un instrumento tradicional, que paseaba por Sensoji, a la que pedimos hacerle una foto (porque la vi preciosa) y con una sonrisa nos respondió que encantada y que nos pusieramos con ella.
A la novia, en Meiji jingu, a la que dije en japonés que estaba preciosa y me sonrió sorprendida y de nuevo ese ligero gesto de gratitud que yo devolví....
Pero sobre todo, la escena que mas me marcó, tiene que ver con un ""sin techo"" (y por eso me sorprendió al leer sobre ello en tu libro). Nos levantamos muy pronto, y caminando hacia la parada de Okachimachi vimos como un mendigo recogía sus pocas pertenencias, y de repente, del carrito sacó una escoba con la que barrió el suelo...recuerdo que me dió un vuelco el corazón, ese gesto se me ha grabado a fuego y lo cuento siempre que tengo la ocasión.

Bueno, acabo ya porque me estoy alargando y me sabe mal.
Solo quiero darte las gracias. Gracias por hacerme ver, que a pesar de ser turista y fotografiar típicos y tópicos, en el fondo lo que me marca y me llena el alma son esos pequeños/grandes momentos. Mil gracias.

Creo que todo lo resume Fran en una frase: Quizás vine a tu blog atraída por el país en el que vives, pero me quedo por la persona que lo escribe.

Ahora si, me despido, y te seguiré por el blog.
Nuevamente, perdona las molestias por tanta parrafada.
un abrazo desde Barcelona",2014-03-14 00:18:59,2014-03-14 00:18:59,""
11,Marcos Caballero,"Buenas muchacho,

   ¿Que tal va todo?¿Pensando nuevos proyectos? Yo que me alegro. Hoy he acabado tu libro, y ahora paso a contarte las cosas que me han ido pasando por la cabeza y lo que he visto de tí.


   Como ya sabes, yo me topé contigo a partir de la famosísima noche de los monólogos, ya que a Flapy si que lo seguía desde hae más tiempo y tal. Te fui siguiendo y descubrí a un poeta entre esas líneas que tan bien describían un día a día en la ciudad de mis sueños, mi maravillosa Tokyo. A lo largo de estos casi ¿2-3 años? me he alegrado, preocupado, desesperado, emocionado...muchas cosas más que podría poner, que sólo se sienten y experimentan leyéndote (vaya comentario más gay macho).

   Por eso cuando propusiste la idea del libro, creo que no dudé ni dos segundos en responderte, que me tenías ahí para ayudarte, aunque al final me resultó complicado, aporté mi capote para ayudarte a luchar contra viento y marea y no fué porque quisiera un agradecimiento, o porque quisiera algo a cambio. SIno porque a veces me veo reflejado en esas palabras, y porque simplemente pensé que de verdad te merecías la ayuda de este colega que aquí te escribe.

   Una vez con el PDF (¡siento ser tan impaciente pero es que ya no podía mas!) en el ordenador traté de pasarlo al Kindle pero no me funcionó, así que tu libro es el primero y creo que el último que me leeré en el móvil. Empecé a leer y sí, muchas de las historias ya las había leído, pero no sabes el gusto que da volver a leer esas historias, como quien recuerda una buena noche con los amigos, o quien recuerda una buena historia contada por alguien a quien estimas.

   Leer tu libro ha sido como hablar con un amigo. Como esas veces que te llama un amigo porque está pasándolo mal y necesita desahogarse frente a tí, en un bar o en cualquier sitio (no habré hecho eso veces). Esas veces que alguien se sincera contigo y que te sientes agradecido por encontrarte entre sus amigos y que confíe en tí. Así me he sentido con este libro.

   Sabes que te leo asiduamente y suelo estar entre los que más te comenta, pero eso no quita que deje de leer el libro. Aparte de lo que todo el mundo dirá de que tienes una forma muy sabinesca de escribir (sudas Sabina pero con tu propio estilo, lo que hace de tu pluma increíble), tu forma de contar, de ver la realidad, esa sensibilidad que tienes narrando, a mí personalmente me hace querer recorrer esas calles, ver eso que cuentas y si ya amo Tokyo sin siquiera haberlo pisado una vez, no puedo hacer otra cosa que desear con todas mis fuerzas estar ahí para comprobar que todo eso es realidad, y que no ha sido sólo un sueño de un tío de Zalla que se aburrió un día y se puso a escribir.

   En particular me encanta cuando hablas de tu Javi, la forma en que te desvives y abres más aún tu corazón cuando hablas de él es increíble. Yo sé que tu estás orgulloso de ser su hermano, porque se te ve a la legua, pero sé que el te tiene en un pedestal, sólo por la forma en que tú le miras, hablas de el, con el cariño que lo nombras. Es algo muy grande y muy sincero, y te infla el alma sólo con leerlo.

   Por supuesto y no menos importante cuando hablas de ""tu Chiaki"". Ya tiene que ser maja para dejarte como te deja que parece que se te grapa una sonrisa en la cara cuando estás con ella, seguro. Me encantó la anécdota en la estación de metro con lo de ""Bueno, que ahora según Michiko somos novios o ¿qué?"". Me reí un montón, porque os imaginé en aquella estación como quinceañeros uno frente al otro, sin saber que decir. Gracias por compartir eso.

   Podría decirte todas y cada una de las historias que me han gustado, como la del gato del templo (ahí si que me he visto reflejado), cuando te sentías tan sólo al principio que daban ganas de meterse en el libro a darte un abrazo y animarte, cuando hablas del Maestro Kanazawa (con permiso), pero entonces este email sería infinito.

   Sólo quiero darte mis más sinceras gracias por haber escrito este libro, por haber compartido con el mundo lo que sientes, porque a veces, si uno está mal solo ha de ir a tu blog que funciona como tunel de lavado para los sentimientos, y alegrarse un poco eñ día. No sé si me entiendes lo que quiero decir, espero no sonar lameculos jaja.

   Me siento orgulloso de haber participado en tu sueño, de formar un poco parte de tu vida, esa que tanto conozco de leídas y fotos y de conversaciones espontáneas de Facebook.

   Mi sueño más grande es vivir en Japón, no pararé hasta conseguirlo y además, sé que hubo alguien, que lo pasó muy mal y que ahora es una de las personas más felices que conozco en la Tierra. Me refiero a que con empeño todo se puede, y tu lo has demostrado con tu vida, y con este libro.

   De todo corazón Óskar, gracias por este libro.

   Marcos.",2014-03-14 00:18:59,2014-03-14 00:18:59,""
